cl,cd
1.12515,0.0197995
1.05659,0.0139368
1.00782,0.0114356
0.920332,0.00925842
0.840825,0.00663958
0.805113,0.00542808
0.761449,0.00500094
0.52083,0.0046466
0.296416,0.0044402
0.173781,0.00456543
0.1272,0.00557684
0.070853,0.00616266
-0.154774,0.00716538
-0.373882,0.00811904
-0.591236,0.00930107
-0.813332,0.0105151
