cl,cm
1.1026,-0.0613215
1.04144,-0.06671325
0.988324,-0.07003975
0.930383,-0.07130825
0.697036,-0.06566925
0.481467,-0.062906
0.240236,-0.0580985
0.02642,-0.056572
0.024813,-0.05657275
-0.198569,-0.0608165
-0.39779,-0.06010525
-0.593757,-0.04663175
