cl,cd
1.06479,0.0287036
0.990452,0.0219794
0.921971,0.0181414
0.814551,0.015664
0.723127,0.0136619
0.605819,0.0120856
0.522196,0.0111822
0.394971,0.0105731
0.299917,0.0101942
0.185477,0.00988043
0.074209,0.00969798
-0.037186,0.00999146
-0.148559,0.0100552
-0.256799,0.0104474
-0.378093,0.0113484
-0.481788,0.012874
-0.588747,0.0144328
-0.68459,0.0167641
-0.727416,0.0204436
