cl,cd
0.84836,0.00836537
0.751792,0.00762617
0.645541,0.00673914
0.548835,0.0063265
0.432774,0.0056839
0.369956,0.00496141
0.336204,0.00414178
0.216727,0.00400574
0.153708,0.00411763
0.150474,0.00413386
0.1002,0.00521217
-0.006486,0.00538791
-0.11968,0.00559618
-0.242644,0.00596792
-0.315573,0.00681675
