aoa,cl,cd
18.9414,-0.079165,0.0
17.8283,-0.059787,0.0
16.0803,-0.024317,0.0
14.8963,-0.023485,0.0
13.9054,-0.018941,0.0
13.0411,-0.018523,0.0
12.1135,-0.015216,0.0
9.90341,-0.0152,0.0
8.14168,-0.013537,0.0
5.89858,-0.011869,0.0
4.23291,-0.006903,0.0
2.05392,-0.000693,0.0
0.000804,0.00015,0.0
-2.14805,0.005125,0.0
-4.00906,0.008859,0.0
-6.32,0.013839,0.0
-8.2152,0.015097,0.0
-10.368,0.016771,0.0
-11.1717,0.016779,0.0
-12.2632,0.022577,0.0
-13.4523,0.02507,0.0
-14.5137,0.025081,0.0
-15.6065,0.028814,0.0
-16.3719,0.05281,0.0
-17.6234,0.065648,0.0
-18.4908,0.071865,0.0
-19.7716,0.097122,0.0
