cl,cm
1.34399,-0.0332445
1.1556,-0.03736525
0.938245,-0.036545
0.825554,-0.03366475
0.72575,-0.032843
0.629171,-0.034903
0.505236,-0.03490475
0.40867,-0.03614125
0.296018,-0.034908
0.144754,-0.035322
0.028903,-0.03450075
-0.096596,-0.03656075
-0.180254,-0.036562
-0.313773,-0.030802
-0.408683,-0.034096
-0.603312,-0.0398605
