aoa,cl,cd
23.4344,1.33181,0.01263418
22.4752,1.53968,0.0
21.5156,1.57932,0.0
20.6199,1.61071,0.0
19.3399,1.61574,0.0
18.3796,1.596,0.0
17.4512,1.59276,0.0
16.3306,1.58622,0.0
15.2738,1.58298,0.0
14.3768,1.54672,0.0
13.4157,1.54512,0.0
12.2621,1.51217,0.0
10.2745,1.43466,0.01456261
8.18951,1.27124,0.01151805
6.36013,1.10278,0.00856576
5.26866,1.01688,0.0061369
4.30518,0.912769,0.00533882
3.21306,0.806984,0.0048485
2.31326,0.694564,0.00490404
1.38105,0.568891,0.00501245
-0.033215,0.444821,0.00491399
-0.901661,0.324049,0.00491189
-1.3199,0.262826,0.00531109
-1.86668,0.206552,0.00572039
-2.79983,0.084066,0.00653122
-3.99041,-0.038471,0.00687179
-4.89198,-0.170944,0.00736584
-6.53407,-0.351535,0.00819005
-8.1443,-0.500733,0.00902717
-10.0454,-0.698057,0.01012634
-12.1409,-0.931949,0.0
-14.1062,-0.965413,0.0
