aoa,cl,cd
24.2375,1.20549,0.01360551
22.4048,1.16322,0.01297924
20.4161,1.1994,0.01351528
18.5227,1.2176,0.01378493
16.3076,1.22931,0.01395842
15.2173,1.25395,0.0
14.4834,1.33085,0.0
12.2654,1.29679,0.0
11.104,1.21358,0.01372537
8.20405,1.06355,0.01165278
6.17092,0.911765,0.01015237
3.84639,0.727304,0.00934141
2.00319,0.537864,0.00851289
-0.097863,0.338622,0.00780074
-1.9419,0.142599,0.00789936
-4.17206,-0.058311,0.00820927
-5.98524,-0.267465,0.00861472
-8.02157,-0.445543,0.00916569
-10.0592,-0.639997,0.01011112
-12.2577,-0.832822,0.0
-13.9636,-0.867015,0.0
-16.1163,-0.848813,0.0
