cl,cm
1.27439,-0.047978
1.13344,-0.053459
0.974835,-0.05233575
0.604291,-0.05343675
0.227497,-0.0537155
-0.197485,-0.048659
-0.405913,-0.0512925
-0.602949,-0.05226475
