aoa,cl,cd
14.0139,1.22731,0.02590445
12.9227,1.27464,0.0
12.2478,1.33342,0.0
10.997,1.33992,0.0
9.84466,1.25982,0.0
8.98051,1.19116,0.02376424
8.02019,1.11431,0.01921445
5.90736,0.929496,0.01443165
4.11512,0.736468,0.01157867
1.93765,0.515544,0.01002587
-0.144336,0.297817,0.00946828
-1.03756,0.078563,0.01033456
-4.18158,-0.149302,0.01133768
-6.20171,-0.359074,0.01538575
-8.22433,-0.51329,0.0
-9.41336,-0.579004,0.0
-10.3136,-0.620119,0.0
-11.1825,-0.639958,0.0
-12.3099,-0.640218,0.0
-13.3734,-0.633915,0.0
-14.3083,-0.622669,0.0
