cl,cd
1.19434,0.020337
1.06045,0.0137371
0.894851,0.0115961
0.721108,0.00996362
0.553662,0.00923386
0.365383,0.0082738
0.159325,0.00803461
-0.032202,0.00805845
-0.222076,0.00834451
-0.619322,0.00960313
-0.818672,0.0108375
-0.989097,0.0126781
-1.1427,0.0215494
