cl,cm
1.29544,-0.0604625
1.17023,-0.06047325
1.00006,-0.061305
0.83477,-0.05764225
0.696602,-0.06541675
0.511975,-0.06747525
0.274463,-0.06259325
0.046531,-0.0613875
-0.170187,-0.06222325
-0.39656,-0.06673675
-0.606859,-0.06961425
-0.807436,-0.0545155
-0.987256,-0.06106825
