cl,cm
1.48869,-0.0667925
1.37687,-0.0675935
1.29261,-0.06676025
1.19862,-0.067974
1.09816,-0.06877675
0.906996,-0.06792575
0.67697,-0.0682975
0.453455,-0.06867
0.220257,-0.069041
-0.012894,-0.06613575
-0.246024,-0.06650675
-0.475884,-0.067288
-0.687916,-0.07011925
-0.891815,-0.0692665
