cl,cm
1.21221,0.0013026
1.08916,-0.00027839
0.922968,-0.00102228
0.771115,-0.00259083
0.579325,-0.00209638
0.379436,-0.00446225
0.208337,-0.00479548
-0.002733,-0.00306493
-0.37872,-0.004535
