cl,cd
1.43714,0.0180995
1.40491,0.0169369
1.27278,0.0140866
1.1261,0.0115623
0.942202,0.00811791
0.730848,0.00622849
0.501676,0.00578114
0.278825,0.00572751
0.023471,0.00552543
-0.197948,0.00722919
