cl,cd
1.18672,0.0298367
1.07339,0.0223647
0.934496,0.0164387
0.750833,0.012207
0.568668,0.00968827
0.475936,0.0084445
0.373578,0.0072982
0.298324,0.00484346
0.240705,0.0040406
0.186298,0.00392479
0.074257,0.00385667
-0.049037,0.00383734
-0.047435,0.00385375
-0.167581,0.00376902
-0.279748,0.00401192
-0.34226,0.00414145
-0.385467,0.00581084
-0.491206,0.00782321
-0.56333,0.00898492
-0.661155,0.00996635
-0.742954,0.0109974
-0.848829,0.0125364
-1.00581,0.0193849
