cl,cm
1.2338,-0.0306595
1.11679,-0.03444625
0.913064,-0.032525
0.685145,-0.03226775
0.48599,-0.0315785
0.261,-0.03090625
0.043911,-0.03146575
-0.179764,-0.03037925
-0.406795,-0.03135825
-0.635592,-0.03192625
-0.845169,-0.03702575
