aoa,cl,cd
22.3743,1.31307,0.01329931
20.3606,1.35727,0.0
18.3153,1.35579,0.0
17.1637,1.39341,0.0
16.2988,1.47999,0.0
14.3165,1.46709,0.0
13.1332,1.45576,0.0
12.142,1.43134,0.0
10.2242,1.3188,0.0
7.85838,1.16541,0.01054185
5.94065,0.96945,0.00933817
3.89357,0.801203,0.00823148
2.96611,0.703159,0.00780071
1.9105,0.592022,0.00770376
0.854339,0.50048,0.0074919
-0.201431,0.372947,0.00725246
-0.969454,0.283003,0.00716503
-2.08997,0.168506,0.00725907
-3.01851,0.068711,0.00747933
-3.94696,-0.047462,0.00760458
-8.11307,-0.440391,0.008423
-10.1972,-0.651708,0.00959725
-12.0894,-0.856542,0.01088519
-14.0471,-1.03362,0.0
