aoa,cl,cd
16.2694,0.674607,0.00960451
14.3392,0.715645,0.01002401
13.0852,0.856674,0.01146562
12.218,1.15508,0.0
11.1562,1.14691,0.01458169
10.4158,1.0666,0.01364358
7.96965,0.874845,0.01165153
6.13465,0.676511,0.00962398
4.07423,0.45686,0.00821232
3.04396,0.343752,0.00700558
2.62539,0.292934,0.00553433
1.72389,0.194576,0.00405763
1.11202,0.106048,0.00401131
-0.980661,-0.09067,0.00402362
-1.97889,-0.210349,0.00405373
-2.59052,-0.24969,0.00456264
-5.81086,-0.646461,0.00908401
-8.06482,-0.856323,0.01041147
-9.96483,-1.05964,0.01272955
-11.1561,-1.13506,0.0
