aoa,cl,cd
22.285,1.23672,0.0
20.34,1.39707,0.0
19.3826,1.43686,0.0
17.243,1.48355,0.0
16.2193,1.42441,0.0
14.2032,1.32751,0.0
12.1535,1.2091,0.02257303
10.0057,1.0675,0.01722425
8.17688,0.924094,0.01237397
5.99367,0.759157,0.01004982
4.83702,0.665075,0.00924213
4.00087,0.575879,0.00778889
3.06857,0.503206,0.00569979
1.9103,0.392475,0.0037366
0.912107,0.281684,0.00349154
-0.054387,0.169193,0.00350583
-1.02138,0.051691,0.00349691
-1.18215,0.048387,0.00349093
-2.14894,-0.045974,0.00437329
-4.08398,-0.249713,0.00688749
-5.02026,-0.365727,0.00729545
-6.14983,-0.475158,0.00789107
-8.11993,-0.675894,0.00958037
-10.2525,-0.873472,0.01188535
-12.1597,-1.02967,0.01396318
-14.2932,-1.15943,0.01637296
