cl,cd
1.27894,0.0183286
1.19096,0.0116485
1.1063,0.0100882
1.04717,0.00865717
0.952847,0.00680278
0.847355,0.00637993
0.725839,0.00633139
0.4906,0.00574552
0.259971,0.00587615
0.147787,0.00605562
0.045214,0.00688733
-0.181004,0.00729591
-0.400999,0.00777012
-0.606656,0.00906091
-0.828596,0.0100753
-0.997466,0.0123641
