cl,cm
1.32284,-0.048674
1.1973,-0.04748225
1.0411,-0.047528
0.884864,-0.04552475
0.725302,-0.0468005
0.547943,-0.04767225
0.5043,-0.057523
0.413985,-0.05673075
0.186506,-0.052699
-0.02819,-0.048251
-0.222027,-0.04707675
