cl,cd
1.47147,0.0162944
1.33468,0.0139481
1.138,0.0115163
0.916909,0.00968862
0.668308,0.00830186
0.568301,0.00757725
0.434415,0.00676939
0.329625,0.00596309
0.218395,0.005173
0.111925,0.0050375
-0.013854,0.00491757
-0.129933,0.00502695
-0.254019,0.00525032
-0.378079,0.0060126
-0.484372,0.007069
-0.603433,0.00783028
-0.724007,0.00826476
-0.947273,0.00976941
-1.14777,0.0116966
-1.33835,0.0140933
-1.49664,0.0166347
