aoa,cl
14.1813,0.728758
13.1313,0.753689
12.1437,0.770383
11.0943,0.803564
9.11731,0.836983
8.06038,0.827356
6.89669,0.748544
5.13519,0.528112
2.76573,0.315943
1.03673,0.108519
-0.134236,-0.00672329
-6.13139,-0.647695
-7.14265,-0.756528
-8.21718,-0.857139
-9.11206,-0.824165
-10.2027,-0.809331
-11.1644,-0.78954
-12.4421,-0.728482
-13.3756,-0.731782
-14.3052,-0.705364
-15.3276,-0.650865
