cl,cd
1.13448,0.0106462
1.12366,0.00839238
1.06298,0.00661044
0.966843,0.00559507
0.870518,0.00557621
0.647366,0.00539065
0.430618,0.00509083
0.316505,0.00569247
0.216851,0.0062618
-0.02421,0.00731771
-0.241137,0.00794943
-0.456549,0.00936551
-0.657504,0.0108636
