aoa,cl,cd
16.0086,0.608305,0.00803671
14.1749,0.7248,0.00882893
13.0051,1.24031,0.0
12.0754,1.17787,0.01553759
11.0174,1.11541,0.01395638
10.0563,1.02998,0.01201619
7.91012,0.836143,0.0096274
6.11749,0.637415,0.00820227
3.84427,0.410782,0.00692593
3.04441,0.312262,0.00658139
1.98834,0.194041,0.00513881
1.21906,0.154621,0.00380514
1.37963,0.151343,0.00369424
0.867551,0.097161,0.00363786
-0.125635,0.031476,0.00366296
-0.956023,-0.117904,0.00372619
-1.56427,-0.173722,0.00405671
-1.91603,-0.219685,0.00538056
-4.0598,-0.449494,0.00731357
-5.91505,-0.661219,0.00859083
-8.28319,-0.881134,0.01002469
-10.2668,-1.07477,0.01307702
-12.1871,-1.23228,0.0
-13.117,-1.24049,0.0
-13.8338,-0.845111,0.00978895
-16.274,-0.749992,0.00916648
