cl,cm
1.32783,-0.05314075
1.2169,-0.05241825
1.05928,-0.0550105
0.86943,-0.057222
0.684373,-0.0561545
0.454183,-0.05266825
0.212582,-0.0532865
0.004732,-0.05141775
-0.214499,-0.051197
-0.440294,-0.054671
-0.641963,-0.0552555
-0.696832,-0.055713
