aoa,cl,cd
18.2476,0.750148,0.00848929
17.1869,0.74689,0.00847024
16.158,0.76653,0.00858976
15.2894,0.866309,0.00930787
14.4838,1.45474,0.0
13.1338,1.38949,0.01899483
12.1049,1.3193,0.01615656
9.9815,1.14614,0.0124151
8.04962,0.959754,0.0099972
6.05176,0.765034,0.008579
5.08435,0.653695,0.00792528
4.05205,0.540669,0.00726586
3.05174,0.450537,0.0067618
2.56747,0.394805,0.00557025
1.98649,0.355451,0.00371187
0.88834,0.243927,0.00336197
-0.566176,0.071634,0.00337849
-1.08349,0.015817,0.00440061
-2.15042,-0.072875,0.00557542
-4.12474,-0.296339,0.00641459
-6.39178,-0.518384,0.00771638
-10.5099,-0.913645,0.01140561
-12.4581,-1.10821,0.0
-13.1249,-0.591516,0.00816283
-14.5172,-0.573586,0.00805338
-15.5537,-0.565482,0.0080039
-16.3967,-0.582035,0.00810496
-17.2412,-0.643027,0.0084773
