cl,cm
1.15507,-0.037843
0.954236,-0.04116875
0.737308,-0.04041025
0.525182,-0.04046825
0.305004,-0.04175525
0.083192,-0.0393625
-0.137028,-0.03983175
-0.355662,-0.0394825
-0.567887,-0.0383135
