cl,cm
1.01635,-0.00096585
0.818881,0.00050462
0.611628,0.00033434
0.391342,0.00056201
-0.019171,0.00226991
-0.180325,0.00172914
-0.235132,-0.00117968
-0.443208,-0.0033975
-0.683755,-0.00236796
-0.898649,-0.0070515
