aoa,cl,cd
17.399,0.907453,0.0
15.4785,0.956632,0.0
14.4213,0.966506,0.0
13.2356,0.97148,0.0
12.3057,0.966621,0.0
11.3123,0.978131,0.0
10.1888,0.947097,0.0
9.12907,0.912781,0.0
8.22886,0.860447,0.02120595
7.35948,0.780277,0.01716988
6.07216,0.682103,0.01249784
4.26624,0.464397,0.00999295
3.2992,0.362893,0.00928582
2.26762,0.256461,0.00899626
1.07494,0.140187,0.008677
-2.18276,-0.200558,0.00891408
-3.0226,-0.311983,0.00975239
-3.86221,-0.41523,0.01105006
-6.08859,-0.633262,0.0
-8.11904,-0.761208,0.0
