cl,cm
1.05385,-0.07868025
0.929058,-0.084838
0.733135,-0.0869245
0.537397,-0.0832935
0.323982,-0.080485
0.142879,-0.08746475
-0.041217,-0.084242
-0.24462,-0.0838805
-0.426952,-0.0847375
-0.633393,-0.08723025
