cl,cm
0.978904,-0.033455
0.768319,-0.03225025
0.572089,-0.03349
0.370956,-0.034323
0.139171,-0.0331195
-0.123358,-0.033958
-0.28769,-0.03234
-0.508536,-0.03358325
-0.745619,-0.03523675
