aoa,cd
20.3352,-0.08074275
18.1803,-0.07661325
16.0915,-0.0724855
14.1342,-0.0675335
12.0814,-0.0497905
10.2206,-0.065062
6.11128,-0.08362875
3.99326,-0.0881645
1.97424,-0.08898775
-0.272293,-0.092696
-2.09439,-0.09228175
-4.33892,-0.0935155
-6.06235,-0.0943375
