cl,cd
1.10003,0.0160641
0.911737,0.0126109
0.735125,0.0102768
0.548952,0.00835382
0.454967,0.00702256
0.388096,0.00422944
0.376598,0.00339182
0.316847,0.00332583
0.179596,0.00339083
0.094033,0.00363682
-0.012217,0.0057235
-0.013833,0.0057235
-0.215605,0.00774605
