cl,cm
1.42945,-0.04202125
1.30092,-0.0429385
1.15466,-0.0446895
0.968142,-0.04278125
0.776709,-0.0421065
0.561037,-0.0402185
0.485362,-0.04355825
0.395176,-0.046089
0.166407,-0.04256925
-0.060879,-0.03904625
-0.062491,-0.0390475
-0.281852,-0.0420875
-0.494876,-0.04389225
