cl,cm
1.43617,-0.0651695
1.40398,-0.060279
1.27676,-0.06366175
1.10437,-0.06380375
0.907706,-0.0643755
0.693168,-0.06373175
0.497861,-0.06307175
0.242659,-0.0595865
-0.236022,-0.06162
