aoa,cl,cd
28.4893,1.20163,0.01371724
26.5755,1.19017,0.01329857
24.4051,1.21136,0.01407271
22.424,1.28479,0.0
20.1915,1.28312,0.0
18.4069,1.25207,0.01555996
16.175,1.2455,0.01531994
14.3576,1.24383,0.01525893
12.1555,1.29929,0.0
10.2437,1.27803,0.0
8.11207,1.18007,0.01292959
6.2057,1.03151,0.00797939
4.01456,0.830718,0.00745452
2.14297,0.607069,0.00695749
-0.110499,0.367085,0.00649613
-2.1093,0.131988,0.00645524
-6.04351,-0.336608,0.00859404
-8.23407,-0.563566,0.01008557
-10.1066,-0.775842,0.01184335
-12.0443,-0.945651,0.0149955
-14.1766,-1.01581,0.0
-15.2901,-1.06313,0.0
-16.1839,-1.00756,0.0
-18.1593,-0.994412,0.0
-20.1664,-0.979632,0.0
-22.0792,-0.917499,0.01446854
