cl,cd
0.978205,0.0235851
0.859417,0.0182875
0.684609,0.0128409
0.626853,0.0109211
0.571997,0.00526177
0.469535,0.00483304
0.363863,0.00471578
0.134798,0.00459562
-0.070366,0.00467292
-0.148738,0.00792206
-0.264186,0.00880684
-0.474375,0.0101177
