cl,cm
1.37153,-0.04914675
1.20149,-0.0501
1.01373,-0.0494125
0.793675,-0.047095
0.612469,-0.04764325
0.403802,-0.049452
0.201746,-0.0458825
-0.031054,-0.0489485
-0.249163,-0.047045
-0.454316,-0.047611
-0.659418,-0.0490025
