aoa,cd
20.3393,-0.04167575
16.2943,-0.02571125
14.2777,0.00129667
12.1897,0.00744125
8.03709,-0.00359105
6.10979,0.00460023
4.24258,0.00133322
2.05432,0.0009319
0.185772,-0.0043825
-2.00482,-0.00928735
-4.00203,-0.01255605
-6.03114,-0.01418743
-7.96566,-0.02032355
-10.1555,-0.01949828
