aoa,cd
13.2057,-0.0324585
11.9536,-0.027564
11.1834,-0.00836162
10.4447,-0.00754825
8.99897,-0.00592103
8.19563,-0.00592525
6.39573,-0.00675243
4.30601,-0.00349223
2.2477,-0.0014577
-4.09262,0.00096652
-5.92832,0.0038228
-8.08687,0.00422253
