aoa,cl
11.1669,1.89165
10.3374,1.95389
9.15859,2.08169
8.55515,2.19643
8.17492,2.2915
7.69577,2.31114
7.18201,2.26354
6.37895,2.18148
4.13097,1.96812
2.20331,1.76626
1.11098,1.65301
0.082885,1.54633
-1.81273,1.34937
-4.02977,1.11793
-5.70248,0.898016
-8.01595,0.659993
-9.94646,0.399028
-12.1007,0.147874
-14.154,-0.764419
