cl,cm
1.32505,-0.065074
1.26234,-0.06714825
1.14338,-0.070884
0.993899,-0.07217425
0.781802,-0.0689865
0.553758,-0.06621625
0.309793,-0.06386325
0.069179,-0.06314675
-0.15848,-0.062425
-0.381207,-0.06660775
-0.575005,-0.06587125
-0.922341,-0.0635655
