aoa,cl,cd
22.3086,1.05826,0.0
20.6386,1.1365,0.0
18.325,1.16759,0.0
17.4894,1.18068,0.0
16.2997,1.1596,0.0
15.3673,1.15804,0.0
14.2095,1.12881,0.0
13.3733,1.12236,0.0
12.4725,1.10288,0.0
11.1533,1.06063,0.0
10.1876,1.00206,0.01930393
8.19119,0.865353,0.01386618
6.16194,0.710693,0.00919726
5.35576,0.57224,0.00674343
4.06674,0.456597,0.00637659
3.0996,0.347445,0.00594738
2.16448,0.23176,0.00626774
1.19721,0.133988,0.00620534
-0.931646,-0.120278,0.00604176
-2.02846,-0.240918,0.00632033
-2.86756,-0.356681,0.00641117
-4.06142,-0.482249,0.00667448
-4.99738,-0.589892,0.00680597
-6.15907,-0.691035,0.00860567
-8.03156,-0.898238,0.01325934
-10.0328,-1.03536,0.0
