cl,cm
1.40649,-0.03917575
1.37271,-0.02972525
1.31298,-0.03343975
1.23398,-0.02934525
1.1759,-0.030181
0.987202,-0.02940125
0.796905,-0.0302665
0.58566,-0.033603
0.363202,-0.03283075
0.131134,-0.029184
-0.11381,-0.02965025
-0.331317,-0.0301105
-0.550395,-0.030571
-0.779105,-0.03349875
-1.00455,-0.03724675
