cl,cm
1.27096,-0.02813175
1.1109,-0.031895
0.939399,-0.03323875
0.51033,-0.03193275
0.304067,-0.0328985
0.090977,-0.0285785
-0.132225,-0.030777
-0.354245,-0.040728
