aoa,cl,cd
24.2967,1.04497,0.01165611
23.4349,1.13002,0.01288906
22.3816,1.20854,0.01403969
21.1362,1.34271,0.01771157
20.3058,1.41473,0.0
19.4119,1.44258,0.0
18.7095,1.46061,0.0
17.3046,1.45412,0.0
16.2825,1.45579,0.0
15.2922,1.45092,0.0
14.142,1.44278,0.0
13.1832,1.42644,0.0
12.2245,1.38062,0.0
10.2749,1.22506,0.01428177
8.32461,1.03336,0.01153772
6.21332,0.826814,0.00942666
5.15718,0.731693,0.00842341
4.22897,0.626716,0.0062704
3.3006,0.511874,0.0054132
2.14775,0.378942,0.00526556
1.02646,0.267299,0.00519089
0.097372,0.140878,0.00516189
-0.8319,0.00622,0.00508167
-3.07654,-0.223866,0.00607963
-3.97473,-0.322505,0.00746236
-4.93728,-0.434314,0.00831168
-6.12493,-0.544554,0.00900279
-8.05134,-0.77325,0.01022062
-10.0111,-0.974139,0.01229427
-12.036,-1.18994,0.01559769
-13.033,-1.26747,0.01789625
-14.0625,-1.31708,0.0
-15.0602,-1.35518,0.0
-15.9937,-1.38506,0.0
-17.2175,-1.36897,0.0
-18.0873,-1.37251,0.0
-19.1185,-1.31688,0.0
-20.1827,-1.1247,0.01452218
-20.957,-0.942284,0.01194537
