aoa,cl,cd
22.2304,1.22779,0.01141043
20.5094,1.28362,0.01281595
18.213,1.29661,0.01314297
16.2683,1.39033,0.01596611
15.2161,1.44461,0.01769437
14.1318,1.49889,0.0
12.3427,1.45265,0.01795036
10.008,1.32563,0.01390608
8.24653,1.15408,0.00986774
5.97263,0.980757,0.00843931
4.08088,0.7843,0.00749671
1.96397,0.577821,0.0071585
-2.27321,0.16124,0.00743395
-4.04081,-0.042188,0.00767287
-6.12951,-0.235865,0.00809397
-7.9955,-0.456027,0.00900963
-10.2145,-0.648282,0.00981594
-14.4255,-0.844476,0.0
-15.2624,-0.905899,0.0
-16.2905,-0.916104,0.0
-18.5052,-0.842257,0.0
-20.2355,-0.682221,0.01004285
