cl,cd
1.32642,0.0185155
1.1293,0.0137006
0.936483,0.0102319
0.857609,0.00920619
0.728504,0.00885403
0.635094,0.00749709
0.417218,0.00598495
0.370526,0.00492614
0.302642,0.00475763
0.26543,0.00485483
0.208841,0.0047364
0.161886,0.00501478
0.093884,0.00537469
-0.009685,0.00546866
-0.071174,0.00541607
-0.090574,0.00526645
-0.231605,0.00672959
-0.34175,0.00710422
-0.447062,0.0075122
-0.54276,0.00871358
-0.738937,0.0101583
-0.954819,0.0143274
