cl,cd
1.03884,0.0173719
1.02625,0.0116537
0.971748,0.0071037
0.764206,0.00627372
0.540618,0.00590483
0.292973,0.00576599
0.063098,0.00561123
-0.179584,0.00626302
-0.398178,0.00989509
-0.589365,0.012753
