aoa,cl,cd
17.2461,0.832328,0.01024398
16.2221,0.819469,0.01011098
15.262,0.757566,0.00948726
14.1403,1.47324,0.0
13.1483,1.41962,0.02264319
12.0921,1.33824,0.01961969
10.0106,1.17049,0.01481104
6.22825,0.798637,0.00989553
5.10539,0.677826,0.00880792
4.23868,0.553649,0.00833792
2.89062,0.454064,0.00664117
2.4409,0.391941,0.00552206
2.02321,0.331439,0.00527752
0.962833,0.20225,0.00538136
0.9307,0.19898,0.00537841
-0.129599,0.115609,0.0053031
-2.50967,-0.165911,0.0057305
-2.92793,-0.210119,0.00666194
-3.60438,-0.32973,0.00771881
-3.70077,-0.328079,0.00770888
-5.21312,-0.437796,0.00832811
-6.1148,-0.527932,0.00896847
-8.14522,-0.767362,0.01060397
-10.2728,-0.962611,0.01320316
-12.3051,-1.15142,0.01731271
