cl,cm
1.47154,-0.027087
1.33207,-0.0205095
1.12311,-0.01972935
0.942632,-0.02556425
0.732981,-0.02727225
0.503707,-0.02525675
0.290138,-0.0261385
0.07621,-0.027437
-0.116858,-0.0254075
-0.326454,-0.0225471
-0.552796,-0.02384838
-0.748495,-0.02431125
-0.96891,-0.02144523
