aoa,cl,cd
12.2653,0.953683,0.00977568
11.0743,0.997614,0.01013115
10.5586,1.02693,0.01036836
10.0348,1.22106,0.0
9.10695,1.13124,0.0
8.17879,1.04467,0.0
6.03496,0.822479,0.00871405
4.17949,0.610044,0.00735961
2.96152,0.51029,0.00697565
2.00176,0.392595,0.00613146
1.00907,0.286305,0.00432721
-0.080069,0.173449,0.00429549
-1.1049,0.058951,0.00501714
-2.09743,-0.060459,0.00591771
-4.1159,-0.286278,0.00649456
-6.03874,-0.503981,0.0079721
-6.9674,-0.626735,0.00915293
-8.05879,-0.725048,0.01010915
-8.99536,-0.705704,0.009921
-10.0597,-0.714169,0.01000334
-10.9956,-0.716063,0.01002176
-12.1302,-0.628122,0.00916642
