cl,cd
1.48757,0.0156892
1.37805,0.0134975
1.22806,0.0112884
1.01671,0.00935933
0.830088,0.0082928
0.646923,0.00762397
0.425121,0.00730143
0.206602,0.0068964
0.007706,0.00688919
-0.182933,0.00721305
-0.405694,0.00796562
-0.607446,0.00856995
-0.812216,0.00967005
-1.0072,0.0109522
