aoa,cl,cd
18.4924,1.30796,0.01677326
17.3705,1.35235,0.01844661
15.4145,1.40829,0.0
14.484,1.38371,0.01958393
13.2321,1.3263,0.01747141
12.2045,1.25408,0.01530628
10.3411,1.06852,0.01223647
8.28427,0.876321,0.00985564
6.32289,0.661046,0.0084268
5.06873,0.549266,0.00787778
3.17054,0.338804,0.00595116
2.68773,0.27138,0.00427002
2.26921,0.207241,0.00418606
1.14282,0.100309,0.00411313
0.080395,-0.023086,0.00411792
-0.756908,-0.131686,0.00422674
-2.17404,-0.299566,0.00477037
-2.91476,-0.363786,0.00628019
-3.97783,-0.47082,0.00754439
-5.87925,-0.693149,0.00861248
-8.23223,-0.907392,0.01028287
-10.0705,-1.10518,0.01254752
-12.2315,-1.28498,0.01595335
-13.0381,-1.35428,0.01791466
-14.006,-1.41703,0.0
-15.1994,-1.43372,0.0
-16.1338,-1.31861,0.01688635
-17.0372,-1.31877,0.01689079
