aoa,cl,cd
15.3353,1.33659,0.0
14.5937,1.39386,0.0
13.3993,1.3988,0.0
12.3007,1.34159,0.0
10.36,1.14533,0.01138806
8.22429,0.909745,0.00913
6.28184,0.680633,0.00756014
4.24193,0.454725,0.00667094
3.0441,0.346659,0.00597826
2.2662,0.236938,0.00515056
1.48918,0.173063,0.00473855
1.19709,0.117373,0.0046679
-0.487635,-0.057915,0.00458688
-0.844526,-0.11526,0.0047199
-2.07569,-0.229967,0.00507789
-2.82195,-0.341409,0.00636561
-4.18302,-0.46435,0.00722231
-8.17262,-0.910373,0.00944899
-10.0874,-1.13348,0.01205333
-10.8345,-1.23685,0.0142322
-12.1955,-1.30416,0.0
-13.1685,-1.37475,0.0
-14.1708,-1.3387,0.0
-15.1092,-1.32725,0.0
-16.2707,-1.19604,0.01337199
