cl,cm
1.47655,-0.08433225
1.32601,-0.08763225
1.1578,-0.0860375
0.983064,-0.08975325
0.784215,-0.0889825
0.532292,-0.0882235
0.323589,-0.083775
0.074536,-0.0871025
-0.029919,-0.08344525
-0.150517,-0.0842905
-0.366078,-0.08474825
-0.605936,-0.0876675
-0.816945,-0.08976325
-1.0281,-0.0943175
