cl,cm
1.23106,-0.0587595
1.07521,-0.05508975
0.893362,-0.06204775
0.708263,-0.05919575
0.482664,-0.05838925
0.258415,-0.05881025
0.038756,-0.06005075
-0.184329,-0.0584235
-0.410919,-0.058435
