cl,cm
1.35848,-0.02377343
1.14594,-0.03613
0.931805,-0.0344865
0.823945,-0.0340765
0.704824,-0.03696025
0.605026,-0.0373735
0.490751,-0.0357285
0.390968,-0.03367175
0.271879,-0.03573175
0.157626,-0.03779175
0.053039,-0.03244225
-0.070851,-0.033679
-0.178643,-0.03368075
-0.292865,-0.036152
-0.40225,-0.034919
-0.627436,-0.03821475
-0.838115,-0.03904075
