aoa,cl,cd
16.4748,-0.15915,0.0
15.4516,-0.155054,0.0
14.429,-0.143164,0.0
13.5669,-0.125939,0.0
12.6086,-0.109944,0.0
11.7146,-0.090666,0.0
10.7252,-0.065644,0.0
9.63928,-0.044723,0.0
7.65453,-0.044311,0.0
5.73305,-0.046772,0.0
3.58809,-0.039385,0.0
1.698,-0.039794,0.0
-0.064463,-0.041434,0.0
-2.11545,-0.040612,0.0
-4.35884,-0.036505,0.0
-6.25048,-0.035682,0.0
-7.11147,0.001272,0.0
-7.94099,0.03371,0.0
-8.77223,0.053421,0.0
-9.1866,0.07272,0.0
-10.6284,0.084637,0.0
-11.461,0.095319,0.0
-12.648,0.095739,0.0
