cl,cm
1.14021,-0.07862
1.04387,-0.0807335
0.851126,-0.0812815
0.632646,-0.07980375
0.409319,-0.07873825
0.173105,-0.07727275
-0.048675,-0.07620575
-0.278514,-0.07718925
