aoa,cl,cd
18.1168,1.09017,0.01077923
17.2164,1.19969,0.01227714
16.2516,1.36149,0.01605534
15.2872,1.46774,0.0
14.1624,1.45476,0.0
13.1981,1.39276,0.01722721
12.1692,1.34218,0.01533169
10.1102,1.15595,0.01149591
8.11409,0.979386,0.00957223
6.0196,0.774858,0.00800774
4.18109,0.552138,0.00653806
3.50362,0.499703,0.00643036
2.98725,0.450536,0.00626705
2.56744,0.391527,0.00577445
1.98642,0.348894,0.00436136
1.43757,0.307893,0.00368009
0.888302,0.240647,0.00335856
-0.081171,0.133998,0.00314048
-0.50144,0.084763,0.00330572
-1.08347,0.017458,0.00490466
-2.18277,-0.07616,0.00558446
-4.09245,-0.297978,0.00627612
-6.29479,-0.520017,0.00746845
-8.36968,-0.742238,0.00902536
-10.413,-0.923505,0.01080612
-12.4256,-1.10491,0.0
