cl,cd
1.44307,0.0147382
1.2592,0.0117017
1.05484,0.00945777
0.83321,0.00805319
0.613618,0.00712582
0.486787,0.00639957
0.372872,0.00513375
0.307883,0.00465649
0.145738,0.00448694
0.089046,0.00461584
0.03728,0.00505592
-0.207158,0.00612722
-0.314028,0.00620498
-0.558371,0.00719403
-0.773522,0.00846237
-0.9822,0.0103206
-1.12149,0.0147409
